,0
0,9969137.018511485
1,9967014.181867436
2,9965006.466404306
3,9962954.112277307
4,9960860.583182307
5,9961740.83265401
6,9960069.978477426
7,9959244.141338075
8,9956961.97017669
9,9956896.21848069
10,9956828.394679688
11,9955552.936279386
12,9955484.997501422
13,9954099.784144213
14,9952047.355924213
15,9952046.361630214
16,9950983.987831213
17,9950916.002008213
18,9950847.379385214
19,9948809.09917726
20,9948740.468562504
21,9948670.948917503
22,9949620.963326503
23,9947547.906593503
24,9945478.039253503
25,9943410.067600502
26,9942360.257524503
27,9941523.91646906
28,9941455.226758061
29,9940968.512880053
30,9940896.125203054
31,9938874.741016053
32,9937789.581226053
33,9936858.316343877
34,9936982.458689878
35,9934937.463329878
36,9933927.950107878
37,9935115.419858878
38,9934102.269242877
39,9934126.189335877
40,9933112.941374876
41,9932100.707374876
42,9932098.064895876
43,9932094.222257875
44,9932090.592288876
45,9932087.250010876
46,9931050.886855902
47,9931046.613562983
48,9931042.050502405
49,9930037.182119925
50,9929023.191119924
51,9929023.964167925
52,9929021.997447925
53,9928006.962661926
54,9926988.88301832
55,9926143.88815255
56,9924103.255510509
57,9925308.464247508
58,9926171.352234894
59,9926168.49644772
60,9926167.47656372
61,9926167.62909172
62,9925146.51854772
