,0
0,9856285.415192727
1,9854468.726916729
2,9854661.602850512
3,9855166.59295389
4,9854658.118409507
5,9854688.58225114
6,9854951.76867475
7,9855379.235184599
8,9855778.472332899
9,9855762.614748593
10,9856809.553534355
11,9856731.886900852
12,9856361.287609573
13,9856587.113798209
14,9856985.846294168
15,9856638.714548564
16,9855590.0501492
17,9856193.659548199
18,9856295.7559612
19,9857132.286652587
20,9857312.457810508
21,9858045.227558063
22,9857342.484267198
23,9857519.84284126
24,9857045.964847904
25,9857515.138308901
26,9857981.609696781
27,9858451.616300562
28,9858930.526419632
29,9859222.13845353
30,9859608.463578235
31,9859848.789953144
32,9860490.871662742
33,9861209.58017374
34,9861580.06841374
35,9861936.660844738
36,9861793.567919225
37,9862428.21052886
38,9861751.409141531
39,9862022.861136211
40,9862308.26574215
41,9863085.849906355
42,9861897.19730788
43,9862227.309633682
44,9862771.582012836
45,9862473.743726915
46,9863006.517465588
47,9862406.949998839
48,9863097.042835886
49,9863346.805652503
50,9863882.142679261
51,9864526.133001706
52,9864687.589038003
53,9865432.013806975
54,9865661.948941976
55,9866182.954094974
56,9865800.22143238
57,9866277.121811692
58,9866419.691536654
59,9867396.018683735
60,9867526.249558736
61,9868329.78476195
62,9867704.506870765
