,0
0,10029437.554994632
1,10027085.649346633
2,10027255.455369731
3,10027402.99192733
4,10027291.331778133
5,10027436.258925136
6,10027579.531576136
7,10027725.317345137
8,10027860.493007015
9,10027997.716943016
10,10028151.543401936
11,10028287.282618625
12,10028422.984343626
13,10028560.957849625
14,10028709.884120462
15,10028194.04428325
16,10028346.099133248
17,10028498.113160249
18,10028653.26161325
19,10028817.763862884
20,10028969.398819355
21,10029128.718585357
22,10029276.947152356
23,10029428.302435355
24,10029584.691108353
25,10029743.612434354
26,10029905.460867355
27,10030057.545322353
28,10030213.488324353
29,10029797.29217964
30,10029953.793142641
31,10030123.18322523
32,10029543.655832037
33,10029696.116552142
34,10029851.763723131
35,10030003.90744713
36,10030153.01231413
37,10030301.510728128
38,10030385.362488987
39,10030955.599024646
40,10030272.280506212
41,10030417.198412957
42,10030038.77006791
43,10030184.778304908
44,10030328.471407909
45,10030478.952784907
46,10030351.974498907
47,10030496.682699906
48,10029620.529346505
49,10029295.680733245
50,10028873.807783427
51,10029018.432327427
52,10029163.573460426
53,10029310.563137425
54,10029466.197302425
55,10029477.676211704
56,10029623.281684702
57,10029871.790838704
58,10029969.446755284
59,10030120.179144284
60,10029991.002480283
61,10030138.369867284
62,10029206.393835284
