,0
0,-1095.0517395623028
1,92.40368247777224
2,93.38886284083128
3,91.43824187666178
4,87.59796840138733
5,92.87700582109392
6,92.37248840555549
7,93.88601145334542
8,87.59049878269434
9,89.60850222036242
10,88.30214931257069
11,81.60152800753713
12,87.86351513490081
13,92.1118187494576
14,94.89941445365548
15,93.10507028363645
16,84.31245475448668
17,85.36563200876117
18,85.94038600474596
19,158.82995544560254
20,164.6138420049101
21,170.87015344947577
22,169.83570092357695
23,167.98514650575817
24,171.65053001604974
25,174.69918870925903
26,173.93136056512594
27,170.75152690522373
28,171.03075251355767
29,171.55181076563895
30,162.9691791906953
31,165.33566700294614
32,174.1297500319779
33,171.13856767117977
34,169.87315986305475
35,162.81075756438076
36,166.56513988785446
37,175.3638560064137
38,177.68082206323743
39,170.31866146065295
40,177.66077375598252
41,177.55977929010987
42,170.0787225626409
43,172.0724060870707
44,143.40254494547844
45,146.14420839585364
46,147.12072755210102
47,148.18451110459864
48,149.37947623431683
49,150.64534112997353
50,144.02885551005602
51,151.03536147251725
52,148.12531140260398
53,142.09566408209503
54,140.83259559981525
55,141.9010379910469
56,141.94748528674245
57,143.18022876791656
58,146.49681198224425
59,143.53910864330828
60,142.9924621488899
61,146.21832217648625
