,0
0,10008033.913229566
1,10006341.437717276
2,10005347.949994134
3,10004356.017948395
4,10004364.613899903
5,10004199.062582437
6,10003879.930354606
7,10003421.21083018
8,10003094.664525956
9,10003173.092598129
10,10003296.936878199
11,10003419.225906147
12,10003546.77264625
13,10003674.224397032
14,10003803.13567938
15,10003930.040460695
16,10004061.08664217
17,10004192.64221174
18,10004322.086455295
19,10004451.536087228
20,10004583.09808504
21,10004716.353531346
22,10004847.571195643
23,10004973.54506117
24,10005101.170039099
25,10005230.720634839
26,10005367.247637758
27,10005503.288267026
28,10005641.769599518
29,10005785.999283804
30,10005922.476674115
31,10006057.483509952
32,10006187.977267837
33,10006325.17075217
34,10006463.663402587
35,10007624.300897876
36,10008783.882621402
37,10009667.028498745
38,10009518.74591435
39,10010707.954548176
40,10011897.055495506
41,10011895.84950593
42,10011895.848838992
43,10011895.848838992
44,10011895.848838992
45,10011895.848838992
46,10011895.848838992
47,10011895.848838992
48,10011895.848838992
49,10011895.848838992
50,10011895.848838992
51,10011895.848838992
52,10011895.848838992
53,10011895.848838992
54,10011895.848838992
55,10011895.848838992
56,10011895.848838992
57,10011895.848838992
58,10011895.848838992
59,10011895.848838992
60,10011895.848838992
61,10011895.848838992
62,10011895.848838992
