,0
0,10011895.848838992
1,10010863.36917979
2,10009837.3852301
3,10008812.266240465
4,10007786.692832777
5,10006757.028845543
6,10005724.596173842
7,10004693.033979444
8,10003658.96595504
9,10002621.128511999
10,10001584.71887647
11,10000547.498652743
12,9999510.616564615
13,9998474.26606683
14,9997443.515584651
15,9996419.277521461
16,9995406.78115648
17,9994394.981381752
18,9993384.87907707
19,9992370.619387457
20,9991350.532310145
21,9990330.688865801
22,9989307.74109418
23,9988292.503859947
24,9987281.895128356
25,9986276.470941788
26,9985268.638248729
27,9984259.034137571
28,9983255.44917894
29,9982258.827158168
30,9981257.89825409
31,9980248.474057889
32,9979238.128544595
33,9978217.763965253
34,9977198.755241754
35,9976172.043251617
36,9975139.539671341
37,9974108.84046687
38,9973074.987111453
39,9972028.595721569
40,9970978.013419215
41,9969931.140146002
42,9968883.991377696
43,9967836.208368983
44,9966784.896855576
45,9965734.488221886
46,9964677.841431802
47,9963618.80564478
48,9962558.730960501
49,9961500.040268162
50,9960442.265580079
51,9959385.507522443
52,9958330.572672142
53,9957275.579422515
54,9956219.810518177
55,9955154.018745089
56,9954084.833034584
57,9953015.250707
58,9951943.174002554
59,9950874.88149142
60,9949804.79106322
61,9948729.538657608
62,9947649.942345357
