,0
0,9932758.550905963
1,9931146.708690459
2,9931550.873637458
3,9931945.268271457
4,9932343.492025457
5,9932714.281763459
6,9933108.878727458
7,9933534.992740458
8,9933934.230636457
9,9934329.977965457
10,9934730.456500458
11,9935139.748397458
12,9935550.755320456
13,9935958.036050458
14,9936361.495430456
15,9936774.765975459
16,9937196.103081457
17,9937628.322632456
18,9938066.076686457
19,9938486.496652456
20,9938947.945273455
21,9939409.441359455
22,9939852.510182455
23,9940288.051970452
24,9940744.182008453
25,9941213.35546945
26,9941679.15748645
27,9942149.177528448
28,9942628.08830345
29,9943122.06076745
30,9943614.575341448
31,9944137.15252045
32,9944677.36575945
33,9945181.341270449
34,9945695.730357448
35,9946187.933579445
36,9946702.468586445
37,9947213.758016445
38,9947694.989430446
39,9948195.730416447
40,9948657.886165446
41,9949137.552640446
42,9949619.758612446
43,9950067.122345448
44,9950509.193619449
45,9950976.382648448
46,9951463.107698448
47,9951952.076668449
48,9952429.431450449
49,9952908.12096845
50,9953409.085601449
51,9953879.04829345
52,9954364.26037045
53,9954809.67143945
54,9955320.18757445
55,9955841.991618449
56,9956337.72730945
57,9956848.02194445
58,9957340.015328452
59,9957826.462113451
60,9958317.597812423
61,9958812.51786969
62,9959270.592376554
