,0
0,10065162.91784018
1,10062086.004577557
2,10062735.14484038
3,10062738.769448834
4,10062845.538953591
5,10062801.880790068
6,10062582.190197757
7,10063100.12418714
8,10063180.025770916
9,10063421.72547624
10,10063466.550821964
11,10063746.382852951
12,10064073.98704295
13,10064343.356204951
14,10064478.136539951
15,10064600.138173953
16,10064741.095746953
17,10064812.107939953
18,10064927.721553953
19,10065063.683224952
20,10065226.831895953
21,10065288.37090358
22,10065214.312963102
23,10065391.207441706
24,10065596.6290736
25,10065782.0566866
26,10065948.2376436
27,10066063.207241599
28,10066181.392029598
29,10066321.452632599
30,10066468.299181597
31,10066628.589104598
32,10066772.077709598
33,10066923.449770598
34,10067072.746848598
35,10067232.107538598
36,10066266.689557597
37,10067550.535077598
38,10067680.2780256
39,10068000.4013146
40,10067921.3580136
41,10068068.220943598
42,10067020.218642598
43,10067839.215782778
44,10068195.482573977
45,10068453.739835912
46,10068432.387015054
47,10068515.399166923
48,10068634.758682651
49,10068773.196839651
50,10068894.859454652
51,10068882.386336757
52,10069159.710146567
53,10069277.479020944
54,10069405.331276309
55,10069470.988034703
56,10069604.16151359
57,10069738.768282589
58,10069857.79114559
59,10069977.348717986
60,10070096.563408878
61,10070237.73235481
62,10070360.84391881
