,0
0,112.9017900004983
1,112.13946600072086
2,112.87359300069511
3,112.8734290022403
4,113.64118800126016
5,113.85917999967933
6,114.53572100028396
7,113.96856399998069
8,113.64264999888837
9,113.34073599986732
10,113.8627979978919
11,115.06903600133955
12,115.2892289981246
13,114.14840699918568
14,113.42030699923635
15,113.32379600033164
16,112.60429199971259
17,112.36537900008261
18,111.33134699985385
19,-1.2101889997720718
20,112.44397000037134
21,111.4722789991647
22,110.8487999998033
23,111.1721829995513
24,111.7076200004667
25,111.57860399782658
26,-1.2117579989135265
27,0.0
28,66.37749310582876
29,114.13843579031527
30,113.40855900011957
31,113.31218899972737
32,112.56503400020301
33,112.58553100191057
34,112.37703599967062
35,112.48876799829304
36,112.64141800068319
37,113.75302799977362
38,114.25970000214875
39,114.23073599860072
40,115.29428699985147
41,115.44492799974978
42,116.61648199893534
43,5.0092655047774315
44,6.500101670622826
45,-1.1100270003080368
46,7.613306000828743
47,-0.9874240141361952
48,6.560047168284655
49,5.4619340021163225
50,5.135702000930905
51,5.2877879999578
52,6.555395999923348
53,-1.1113800015300512
54,7.946821000427008
55,6.504504999145865
56,6.269626999273896
57,5.843378001824021
58,5.393364999443293
59,5.699618998914957
60,5.731072001159191
61,6.909883998334408
