,0
0,-75.14434799924493
1,62.484787998721
2,65.43814100138843
3,-160.62374395132065
4,281.4235857035965
5,52.03535549715161
6,90.57232243567705
7,-14.546411830931902
8,163.49766556359828
9,-35.712341675534844
10,65.1955013666302
11,42.52793786674738
12,52.77206936851144
13,77.4248960018158
14,75.45298700034618
15,144.79048467054963
16,189.7742317840457
17,219.15804741345346
18,249.10986897349358
19,136.0447690486908
20,130.9920982848853
21,137.11549654975533
22,151.44234025850892
23,130.34000323154032
24,166.6988519988954
25,170.3211801275611
26,155.98894900269806
27,151.55279200151563
28,190.26259373500943
29,157.30317977443337
30,148.86884975247085
31,142.61785471625626
32,159.28254718519747
33,171.8886559996754
34,162.70600400306284
35,147.50775799900293
36,150.8700060006231
37,136.2137094400823
38,136.04536705091596
39,161.5038901641965
40,135.0523191858083
41,122.4977230001241
42,154.3439259994775
43,152.20453099906445
44,142.70866122469306
45,153.93155519478023
46,217.4926479756832
47,144.30306500010192
48,110.94765800051391
49,215.00887711718678
50,68.63283711858094
51,235.58559620566666
52,234.82539480738342
53,243.9494430013001
54,242.19501299783587
55,168.60929699987173
56,221.52135594189167
57,215.7622919175774
58,161.4486370012164
59,188.78824200108647
60,184.085315823555
61,204.92636631056666
