,0
0,10100504.041174633
1,10098414.30480421
2,10098576.613599766
3,10098742.579523096
4,10098904.168991227
5,10099067.387167655
6,10099237.589390323
7,10099406.008674486
8,10099567.163698284
9,10099732.567675443
10,10099898.747569647
11,10100061.005685367
12,10100221.213340828
13,10100374.812278727
14,10100530.184282675
15,10100689.10894048
16,10100846.827582564
17,10100997.504504226
18,10101155.627272211
19,10101308.152993098
20,10101460.34747674
21,10101615.364773126
22,10101772.905932605
23,10101939.498087281
24,10102085.951202564
25,10102229.404831363
26,10102373.811081668
27,10102522.514530914
28,10102665.334559659
29,10102810.530726511
30,10102953.470052503
31,10103087.252204154
32,10103219.41086504
33,10103366.692429645
34,10103520.156794796
35,10103665.439263158
36,10103802.92708133
37,10103944.807612794
38,10104091.578691103
39,10104248.66835411
40,10104402.698339863
41,10104554.927131917
42,10104713.193969479
43,10104872.340380833
44,10105031.964957757
45,10105181.881682279
46,10105328.719816756
47,10105474.990259975
48,10105628.38641058
49,10105775.708862247
50,10105912.389853397
51,10106047.201634638
52,10106189.169839237
53,10106334.773474542
54,10106483.680495411
55,10106623.279661333
56,10106755.134441247
57,10106893.82952001
58,10107031.57045746
59,10107169.341857854
60,10107307.564868791
61,10107447.966124265
62,10107585.346747657
