,0
0,9980659.718177034
1,9977792.64638684
2,9978022.130488904
3,9978113.00116068
4,9978951.95905026
5,9978186.107461426
6,9978429.118597655
7,9978668.126888655
8,9978645.924957655
9,9978836.140082486
10,9978972.190551227
11,9979170.735487163
12,9979418.56751199
13,9979756.44951507
14,9979787.049749713
15,9980037.959479172
16,9980182.752867172
17,9979744.760664968
18,9979854.01591887
19,9979995.171441708
20,9980101.855074607
21,9980347.909960339
22,9980516.207967507
23,9980762.009847507
24,9981019.499258509
25,9981230.602772474
26,9981487.926520994
27,9981743.451750994
28,9981991.278769996
29,9982238.124063995
30,9981625.359163387
31,9981667.077449527
32,9981809.54692627
33,9982062.25355027
34,9982308.905291272
35,9982559.808721272
36,9982811.548058271
37,9983059.610891273
38,9983215.269275613
39,9983463.456229614
40,9983430.759521762
41,9984203.904117873
42,9983348.982182482
43,9983590.640959287
44,9983831.990983289
45,9984079.358328288
46,9984321.881725643
47,9985639.763404125
48,9985747.593760492
49,9984750.713390492
50,9983945.97327186
51,9984177.618038857
52,9984429.516361468
53,9985154.428609934
54,9984810.494613389
55,9985060.850347064
56,9985307.111010065
57,9985548.496302066
58,9985144.253358355
59,9985296.07181436
60,9985542.80664636
61,9985786.419934362
62,9986036.077943362
