,0
0,0.0
1,0.0
2,-2.2059316281229258
3,0.0
4,-15.954379132017493
5,0.0
6,-20.53590772114694
7,0.0
8,-25.089422818273306
9,0.0
10,-33.162585254758596
11,-1.0642549619078636
12,-33.28604555130005
13,-5.533491307869554
14,-12.939582463353872
15,-13.704830860719085
16,-15.838901737704873
17,-17.02037438377738
18,-19.030376747250557
19,-24.309959571808577
20,-26.633391747251153
21,-28.375442111864686
22,-30.280861953273416
23,-35.97895468957722
24,-38.159565238282084
25,-40.29643962159753
26,-41.26099668443203
27,-43.33251674100757
28,-49.135419737547636
29,-1052.2151033151895
30,-1054.626851785928
31,-1046.355308668688
32,-1046.3571661189198
33,-1031.3040294963866
34,-1026.2642540484667
35,-1038.9015827551484
36,-1042.2726782169193
37,-1044.147156048566
38,-1038.111085407436
39,-1031.1658217627555
40,-1035.6228395495564
41,-1035.9324303865433
42,-1016.0214172657579
43,-1012.7006879802793
44,-1012.8256390988827
45,-1018.1209070198238
46,-1014.8230278361589
47,-1015.7385442964733
48,-1018.798258991912
49,-1025.1656735762954
50,-1025.7772982046008
51,-1025.2841386478394
52,-1020.9217715505511
53,-1018.7333925832063
54,-1017.8388461247087
55,-1014.5086491201073
56,-1003.699697798118
57,-1010.2364272344857
58,-1017.172351937741
59,-1018.3405592367053
60,-1021.3575867731124
61,-1014.6335081607103
