,0
0,9830882.22355349
1,9830882.22355349
2,9830882.22355349
3,9830882.22355349
4,9830806.09578449
5,9831017.04278449
6,9831015.762051491
7,9831015.762051491
8,9831015.762051491
9,9831015.762051491
10,9831015.762051491
11,9831015.762051491
12,9831015.762051491
13,9831015.762051491
14,9830923.051104594
15,9830923.051104594
16,9830849.769154593
17,9831042.103154594
18,9831040.801971594
19,9831040.801971594
20,9831040.801971594
21,9831040.801971594
22,9831040.801971594
23,9831040.801971594
24,9831040.801971594
25,9831040.801971594
26,9830972.682721594
27,9831148.524721595
28,9831147.215548594
29,9831147.215548594
30,9831147.215548594
31,9831147.215548594
32,9831147.215548594
33,9831147.215548594
34,9831147.215548594
35,9831147.215548594
36,9831147.215548594
37,9831130.134869233
38,9831149.137267288
39,9831148.790666638
40,9831148.790666638
41,9831148.790666638
42,9831148.790666638
43,9831148.790666638
44,9831148.790666638
45,9831148.790666638
46,9831148.790666638
47,9831148.790666638
48,9831148.790666638
49,9831148.790666638
50,9831087.383112637
51,9831160.832112638
52,9831159.617315639
53,9831097.823415639
54,9831164.136415638
55,9831162.918784639
56,9831162.918784639
57,9831162.918784639
58,9831162.918784639
59,9831162.918784639
60,9831162.918784639
61,9831162.918784639
62,9831162.918784639
