,0
0,9841330.54885852
1,9839204.934937518
2,9839564.677368518
3,9839677.747101517
4,9839869.297418097
5,9840200.283054776
6,9840284.19690437
7,9840446.370286243
8,9840828.232195241
9,9841248.78877924
10,9841202.85245124
11,9841830.120768802
12,9842208.759619325
13,9842828.355766729
14,9843034.647710467
15,9843192.86463806
16,9843868.608686604
17,9843866.750381406
18,9844255.842045367
19,9844300.40822173
20,9844808.129177162
21,9844964.022839695
22,9845340.50296013
23,9845692.146196077
24,9845884.910137078
25,9846081.3247742
26,9846463.726703692
27,9846456.077848963
28,9846557.819746787
29,9846917.597194653
30,9846776.319985261
31,9847388.70240626
32,9847666.10479026
33,9847911.343167258
34,9848021.652282258
35,9848380.1473944
36,9848744.39558877
37,9848925.10925777
38,9849174.106573176
39,9848964.17041786
40,9849319.544756858
41,9849681.37759486
42,9850038.655196859
43,9850281.15826086
44,9850628.77245386
45,9850969.15481986
46,9851314.46723086
47,9851553.99773386
48,9851653.988861859
49,9852007.28100786
50,9852171.552938862
51,9852732.368912645
52,9852983.812978411
53,9853442.09088041
54,9853502.612892877
55,9853881.431520555
56,9853841.11312294
57,9854127.290935349
58,9854426.84196435
59,9854554.199748348
60,9854476.348049348
61,9854734.88342535
62,9854964.827386262
