,0
0,10000000.0
1,9999210.118866
2,9999564.268867487
3,9999918.28708551
4,10000260.73098583
5,10000576.978078727
6,10000196.250669122
7,10001248.029023943
8,10001509.141695414
9,10001812.256652486
10,10002063.492852416
11,10002354.819077803
12,10002432.943764303
13,10002692.188541453
14,10002908.849043507
15,10003112.570912171
16,10003316.709036846
17,10003521.653261503
18,10003729.828182502
19,10003938.7598735
20,10004185.120760603
21,10004303.696390096
22,10004529.44712763
23,10004745.66500063
24,10005022.555286886
25,10005251.975929733
26,10005479.311072733
27,10005719.769263115
28,10005943.67336254
29,10006048.12570941
30,10006271.055752266
31,10006533.061900653
32,10006760.182959458
33,10006983.480744459
34,10007232.416163754
35,10007413.46880653
36,10007628.907197528
37,10006901.892340781
38,10007172.284543846
39,10008489.74774504
40,10008709.634051299
41,10008940.013551297
42,10009163.369118297
43,10009390.739483297
44,10009613.916524298
45,10009840.7577173
46,10010069.928982299
47,10010064.09519376
48,10010199.581567967
49,10009754.104892481
50,10009296.9203431
51,10009290.130577601
52,10010286.010576159
53,10010508.611669159
54,10010732.14844116
55,10010951.884004159
56,10011178.73342816
57,10011403.991371159
58,10011633.408336159
59,10011664.610447418
60,10011896.063718416
61,10012346.279186003
62,10012577.172366127
