,0
0,-443.26174970157444
1,-156.16794370487332
2,-133.16392700001597
3,23.907705210149288
4,25.93551157414913
5,19.359688060358167
6,23.304612873122096
7,-89.82255992107093
8,29.079186137765646
9,30.540425898507237
10,30.864787623286247
11,31.493000000715256
12,32.53503214940429
13,29.337929841130972
14,30.38079276494682
15,30.8658210542053
16,32.85500636510551
17,33.46298408322036
18,31.81983518227935
19,31.519530897960067
20,30.755055768415332
21,35.41382957994938
22,37.320688446983695
23,31.909223563969135
24,31.977146480232477
25,200.25082841701806
26,19.980901328846812
27,18.495710749179125
28,15.493591919541359
29,64.6859675720334
30,64.1631178855896
31,61.668862814083695
32,62.28974991478026
33,59.4035997428
34,57.92184345982969
35,58.53285178169608
36,56.76070214994252
37,61.51511196419597
38,56.33495554514229
39,56.40655662305653
40,57.50817109644413
41,54.80576932989061
42,56.30812721326947
43,60.313426710665226
44,61.83583750389516
45,58.87503384612501
46,58.00201624818146
47,60.37423177808523
48,59.171060748398304
49,55.933762142434716
50,59.30689135752618
51,56.514093263074756
52,58.845815885812044
53,58.4304332472384
54,111.75953071936965
55,179.19966401159763
56,180.0642506610602
57,187.2950943801552
58,183.6299564410001
59,181.18425365909934
60,179.4232181608677
61,185.46517985872924
