,0
0,159.81187222339213
1,162.30879555642605
2,165.96592332981527
3,161.58946813084185
4,163.21817642822862
5,170.2022226676345
6,168.4192841630429
7,161.15502379834652
8,165.40397715941072
9,166.17989420332015
10,162.25811572000384
11,160.20765546150506
12,153.59893789887428
13,155.37200394831598
14,158.92465780489147
15,157.718642083928
16,150.6769216619432
17,158.1227679848671
18,152.52572088688612
19,152.19448364153504
20,155.01729638688266
21,157.54115947894752
22,166.59215467609465
23,146.45311528258026
24,143.45362879894674
25,144.4062503054738
26,148.7034492455423
27,142.82002874463797
28,145.1961668524891
29,142.93932599201798
30,133.7821516506374
31,132.15866088680923
32,147.281564604491
33,153.46436515077949
34,145.28246836178005
35,137.48781817220151
36,141.88053146377206
37,146.77107830904424
38,157.08966300822794
39,154.0299857519567
40,152.22879205457866
41,158.26683756150305
42,159.14641135372221
43,159.62457692436874
44,149.91672452166677
45,146.838134476915
46,146.27044321969151
47,153.39615060389042
48,147.32245166786015
49,136.68099115043879
50,134.81178124062717
51,141.96820459887385
52,145.60363530553877
53,148.90702086873353
54,139.5991659220308
55,131.8547799140215
56,138.69507876224816
57,137.74093745090067
58,137.77140039391816
59,138.22301093675196
60,140.40125547349453
61,137.38062339276075
