,0
0,10005290.838131275
1,10001464.559468057
2,10001618.893162247
3,10002054.57806542
4,10002324.811854472
5,10002436.53684523
6,10002682.691988265
7,10003109.504462458
8,10003271.519318458
9,10003569.155147517
10,10003658.288375616
11,10003805.137569241
12,10003954.278109264
13,10004183.986025333
14,10004341.065134266
15,10004578.262145897
16,10004635.003593568
17,10004789.14198926
18,10004939.451439114
19,10005350.251447234
20,10004953.329230027
21,10005359.038426695
22,10005474.516448416
23,10006049.913556993
24,10006053.887207817
25,10006523.457433306
26,10006693.894551305
27,10006606.717807304
28,10007022.263061287
29,10007230.02879068
30,10007672.04186191
31,10007745.104533283
32,10008391.902814578
33,10008510.130932799
34,10008935.593689723
35,10009114.298772575
36,10009179.624933489
37,10009395.122348672
38,10009326.13674329
39,10009714.23224429
40,10010065.90256629
41,10010136.911394963
42,10010357.85629149
43,10010506.64529462
44,10010904.316217275
45,10011111.817226
46,10010627.46152656
47,10010986.547080543
48,10011464.44564994
49,10011710.292743139
50,10012212.117677115
51,10012682.080369117
52,10012766.892758306
53,10012936.795851825
54,10013118.25415601
55,10013309.32021301
56,10013806.140289012
57,10014303.825199507
58,10014498.651513489
59,10014817.799744487
60,10015192.788691457
61,10015321.913696866
62,10015484.56758918
