,0
0,174.93116700090468
1,-1.0966849997639656
2,168.0722739994526
3,158.6668002922088
4,180.27547511644661
5,-1.0934570003300905
6,0.0
7,184.8041780013591
8,169.63932000100613
9,165.92878800071776
10,154.40459599904716
11,-1.1165030002593994
12,165.77168500050902
13,177.89930599927902
14,163.21440000087023
15,167.09345800057054
16,-1.1244350001215935
17,162.114564999938
18,-1.120507000014186
19,0.0
20,59.58701843395829
21,-0.41907509230077267
22,170.1472352426499
23,168.49494732357562
24,173.04727100022137
25,150.05736900120974
26,126.01337093673646
27,-0.8633772525936365
28,206.1889770012349
29,153.8723779991269
30,147.74319500103593
31,162.5893569998443
32,120.12023604661226
33,133.57204551436007
34,131.85548137128353
35,138.83272768743336
36,172.5718735922128
37,-1.0858819987624884
38,179.7693679984659
39,153.61707857623696
40,160.69251236878335
41,187.64160708896816
42,148.89844682440162
43,185.21893025562167
44,89.62577966041863
45,183.92451764456928
46,153.05825349502265
47,-0.8878934662789106
48,191.6286019999534
49,183.16988500021398
50,179.22213700041175
51,158.6104129999876
52,153.55685899965465
53,-1.1052490007132292
54,173.43950800038874
55,169.18750300072134
56,170.0056750010699
57,167.06271800026298
58,73.10744009166956
59,173.12532561644912
60,-1.1085359994322062
61,261.227064229548
