,0
0,9995276.790468149
1,9995284.325750148
2,9995181.022826213
3,9995191.106393842
4,9995189.887663322
5,9995198.015180321
6,9995204.864858322
7,9995211.230499303
8,9995218.423799152
9,9995225.30833215
10,9995231.338670243
11,9995237.856735893
12,9995243.580067892
13,9995249.211823892
14,9995255.081180893
15,9995258.745433811
16,9995260.79487364
17,9995268.19780558
18,9995275.16984858
19,9995281.68504458
20,9995285.758429978
21,9995292.739806358
22,9995298.930072533
23,9995297.95292036
24,9995306.27945933
25,9995305.207562657
26,9995315.066343658
27,9995323.912820658
28,9995332.783955656
29,9995341.144597655
30,9995344.286120359
31,9995343.778447578
32,9995351.634291578
33,9995353.082269643
34,9995360.99008986
35,9995368.077372862
36,9995366.957313862
37,9995366.957313862
38,9995375.632220862
39,9995383.279847862
40,9995383.75248074
41,9995389.326966329
42,9995396.93301829
43,9995395.811616288
44,9995403.046238288
45,9995401.925513288
46,9995401.925513288
47,9995401.925513288
48,9995401.925513288
49,9995401.925513288
50,9995401.925513288
51,9995401.925513288
52,9995401.925513288
53,9995401.925513288
54,9995401.925513288
55,9995401.925513288
56,9995401.925513288
57,9995401.925513288
58,9995401.925513288
59,9995401.925513288
60,9995401.925513288
61,9995401.925513288
62,9995401.925513288
