,0
0,-1041.7808254025877
1,-251.3945099990815
2,1028.2060000002384
3,-1.0282060001045465
4,91.87959399819374
5,-1439.829762963578
6,-879.3252392392606
7,1635.5883375834674
8,-2584.277156382799
9,-1067.4915220011026
10,559.6707714311779
11,1141.4045385178179
12,88.80523500032723
13,-2132.161547999829
14,-977.0088939983398
15,1733.6350076068193
16,-973.3884159997106
17,90.70875399932265
18,-1085.0530338771641
19,-1.0498738959431648
20,967.484999999404
21,-1922.2240779995918
22,1296.4180159997195
23,-2.2751240003854036
24,-471.85317056812346
25,-285.66218294017017
26,-1.0694289989769459
27,0.0
28,-980.2422800008208
29,-2141.242085998878
30,-90.60287499986589
31,-0.981343001127243
32,0.0
33,-1072.5694980006665
34,-462.9759305603802
35,-1.5759550016373396
36,-0.9821210000663996
37,-984.0670839995146
38,-984.0620789993554
39,-984.4274439997971
40,0.0
41,-450.57815925218165
42,-984.1681849993765
43,-1048.1149390004575
44,-2039.9883820004761
45,38.915772864595056
46,-1268.3371847569942
47,-674.2212389595807
48,-0.32039438374340534
49,0.0
50,0.0
51,-1063.8554580006748
52,-2355.6886974405497
53,425.8912913799286
54,-0.42589129135012627
55,1015.830354001373
56,-1006.2402350008488
57,-992.4094179999083
58,0.0
59,-66.82613599859178
60,-61.82231265306473
61,-5.083993950858712
