,0
0,10002511.478799695
1,10000170.641580695
2,10000393.153580695
3,10000290.897544712
4,10000291.885012299
5,10000291.877067825
6,10000291.877067825
7,10000291.877067825
8,10000291.877067825
9,10000291.877067825
10,10000291.877067825
11,10000291.877067825
12,10000219.892179135
13,10000407.427181352
14,10000284.443972
15,10000283.906095987
16,10000283.906095987
17,10000212.005107213
18,10000408.49894591
19,10000407.372081816
20,10000407.372081816
21,10000407.372081816
22,10000407.372081816
23,10000407.372081816
24,10000407.372081816
25,10000355.195945704
26,10000435.821809964
27,10000426.443456495
28,10000292.20559331
29,10000291.617529152
30,10000291.617529152
31,10000252.375884552
32,10000312.848319469
33,10000300.594088366
34,10000264.284000373
35,10000350.684760045
36,10000339.062369175
37,10000321.375260811
38,10000366.931312865
39,10000366.656297127
40,10000366.656297127
41,10000366.656297127
42,10000366.656297127
43,10000362.818189872
44,10000372.989599723
45,10000372.930629186
46,10000353.165412132
47,10000405.232258413
48,10000392.810065597
49,10000349.394671297
50,10000469.402895346
51,10000468.70748201
52,10000420.717288502
53,10000547.762782162
54,10000408.880693333
55,10000376.33636783
56,10000459.330928888
57,10000458.858517209
58,10000458.858517209
59,10000458.858517209
60,10000381.443040209
61,10000601.830040209
62,10000284.60634121
