,0
0,9828318.502007725
1,9827221.564797726
2,9827333.704263726
3,9827446.577856727
4,9827559.45128573
5,9827673.09247373
6,9827786.95165373
7,9827901.48737473
8,9828015.45593873
9,9828129.09858873
10,9828242.43932473
11,9828356.302122727
12,9828471.371158728
13,9828586.660387727
14,9828700.808794726
15,9828814.229101725
16,9828927.552897725
17,9829040.157189725
18,9829152.522568725
19,9829263.853915725
20,9829262.643726725
21,9829375.087696726
22,9829486.559975725
23,9829597.408775724
24,9829708.580958724
25,9829820.288578724
26,9829931.867182722
27,9829930.655424723
28,9829930.655424723
29,9829997.03291783
30,9830111.17135362
31,9830224.57991262
32,9830337.89210162
33,9830450.45713562
34,9830563.042666622
35,9830675.419702621
36,9830787.90847062
37,9830900.54988862
38,9831014.30291662
39,9831128.562616622
40,9831242.79335262
41,9831358.08763962
42,9831473.53256762
43,9831590.14904962
44,9831595.158315124
45,9831601.658416795
46,9831600.548389794
47,9831608.161695795
48,9831607.174271781
49,9831613.73431895
50,9831619.196252951
51,9831624.331954952
52,9831629.619742952
53,9831636.175138952
54,9831635.06375895
55,9831643.010579951
56,9831649.51508495
57,9831655.78471195
58,9831661.628089951
59,9831667.02145495
60,9831672.72107395
61,9831678.45214595
62,9831685.36202995
