,0
0,9913098.405325886
1,9912655.143576184
2,9912498.97563248
3,9912365.81170548
4,9912389.71941069
5,9912415.654922264
6,9912435.014610324
7,9912458.319223197
8,9912368.496663276
9,9912397.575849414
10,9912428.116275312
11,9912458.981062936
12,9912490.474062936
13,9912523.009095086
14,9912552.347024927
15,9912582.727817692
16,9912613.593638746
17,9912646.448645111
18,9912679.911629194
19,9912711.731464377
20,9912743.250995275
21,9912774.006051043
22,9912809.419880623
23,9912846.74056907
24,9912878.649792634
25,9912910.626939114
26,9913110.877767531
27,9913130.85866886
28,9913149.35437961
29,9913164.847971529
30,9913229.5339391
31,9913293.697056986
32,9913355.3659198
33,9913417.655669715
34,9913477.059269458
35,9913534.981112918
36,9913593.5139647
37,9913650.27466685
38,9913711.789778814
39,9913768.124734359
40,9913824.531290982
41,9913882.039462078
42,9913936.845231408
43,9913993.153358622
44,9914053.466785332
45,9914115.302622836
46,9914174.177656682
47,9914232.17967293
48,9914292.553904708
49,9914351.724965457
50,9914407.6587276
51,9914466.965618957
52,9914523.47971222
53,9914582.325528106
54,9914640.755961353
55,9914752.515492072
56,9914931.715156084
57,9915111.779406745
58,9915299.074501125
59,9915482.704457566
60,9915663.888711225
61,9915843.311929386
62,9916028.777109245
