,0
0,10013494.382730741
1,10011527.100967132
2,10010593.79246109
3,10009891.72639253
4,10009984.963427713
5,10010126.72097694
6,10010265.453311594
7,10010397.737851642
8,10010531.022646192
9,10010666.15628016
10,10010801.064346407
11,10010936.869547978
12,10011070.401139114
13,10011204.878470914
14,10011343.941586904
15,10011480.663047435
16,10011613.058020676
17,10011758.673603466
18,10011901.406488404
19,10012041.559984941
20,10012179.643747661
21,10012315.953434553
22,10012448.514658693
23,10012584.962481622
24,10012717.831128858
25,10012850.578117093
26,10012988.636936648
27,10013122.688853245
28,10013257.867679466
29,10013390.526881594
30,10013520.658120284
31,10013652.808211425
32,10013781.303712096
33,10013913.158259235
34,10014042.345498594
35,10014168.988377258
36,10014297.661988582
37,10014419.415836593
38,10014538.381288879
39,10014659.678812347
40,10014783.658974562
41,10014905.404649835
42,10015020.362575768
43,10015132.142229054
44,10015245.708829008
45,10015447.944349341
46,10015649.772897476
47,10015848.771849211
48,10016046.072513655
49,10016239.5220957
50,10016434.479386631
51,10016628.073125651
52,10016819.210608933
53,10017012.037079586
54,10017211.038388602
55,10017410.059165806
56,10017610.392463503
57,10017808.206029404
58,10018003.841237772
59,10018198.81247603
60,10018396.829656718
61,10018592.63931059
62,10018781.411269814
