,0
0,10000000.0
1,9999210.118866
2,9999487.02868
3,9998538.661158988
4,9999445.793162521
5,10000367.11282024
6,10000460.893580921
7,10001112.400317965
8,10001281.843806427
9,10001529.091425743
10,10001781.41974425
11,10002033.469601974
12,10002244.921969615
13,10002455.374527615
14,10002674.088759616
15,10002877.815928616
16,10003111.812766757
17,10003316.138697118
18,10003524.313618116
19,10003739.258892747
20,10003956.147418573
21,10004175.337694574
22,10004401.536330575
23,10004617.754203577
24,10004769.657413477
25,10005000.154659478
26,10005311.327355552
27,10005538.000584997
28,10005391.026314607
29,10005547.69227766
30,10006186.587265158
31,10006531.038289899
32,10006758.602049
33,10006981.899834001
34,10007000.060676087
35,10007220.387402087
36,10007657.071827851
37,10007918.346051414
38,10008137.5589525
39,10008393.8712695
40,10008613.7441195
41,10008887.4594835
42,10008969.817448214
43,10009195.782397883
44,10009560.66046091
45,10009787.359952891
46,10010071.920583889
47,10010168.447900454
48,10010162.879271071
49,10010484.235985456
50,10010711.305407533
51,10010956.749873592
52,10011181.568574937
53,10011411.276981255
54,10011507.170355642
55,10011726.905918641
56,10012097.552121893
57,10012322.666268112
58,10012552.083233112
59,10012782.300040113
60,10013013.75331111
61,10013239.02190411
62,10013494.382730741
