,0
0,9829932.028157808
1,9829932.028157808
2,9829932.028157808
3,9829932.028157808
4,9829932.028157808
5,9829900.464364804
6,9828881.099214556
7,9830087.970966147
8,9830086.764058147
9,9830086.764058147
10,9830086.764058147
11,9830086.764058147
12,9830086.764058147
13,9830086.764058147
14,9830086.764058147
15,9830086.764058147
16,9830086.764058147
17,9830086.764058147
18,9830086.764058147
19,9830086.764058147
20,9830086.764058147
21,9830086.764058147
22,9829002.685062146
23,9830221.769062147
24,9830220.549978146
25,9830220.549978146
26,9830220.549978146
27,9830220.549978146
28,9830220.549978146
29,9830220.549978146
30,9829861.161117986
31,9830265.280647716
32,9830264.876528187
33,9830264.876528187
34,9830264.876528187
35,9830264.876528187
36,9830264.876528187
37,9830264.876528187
38,9830264.876528187
39,9830264.876528187
40,9830264.876528187
41,9830264.876528187
42,9830264.876528187
43,9830219.856846564
44,9830219.856846564
45,9830219.856846564
46,9830219.856846564
47,9830219.856846564
48,9830219.856846564
49,9830219.856846564
50,9830219.856846564
51,9830219.856846564
52,9830219.856846564
53,9830135.939284563
54,9830357.580284562
55,9830356.345903562
56,9830356.345903562
57,9830356.345903562
58,9830356.345903562
59,9830356.345903562
60,9830356.345903562
61,9830356.345903562
62,9830356.345903562
