,0
0,10001957.601974243
1,10000551.698337052
2,9999618.38983101
3,9998916.32376245
4,9999009.560797634
5,9999151.31834686
6,9999290.050681515
7,9999422.335221563
8,9999555.620016113
9,9999690.75365008
10,9999825.661716327
11,9999961.466917899
12,10000094.998509035
13,10000229.475840835
14,10000368.538956825
15,10000505.260417355
16,10000637.655390596
17,10000783.270973386
18,10000926.003858324
19,10001066.157354861
20,10001204.241117582
21,10001340.550804473
22,10001473.112028614
23,10001609.559851542
24,10001742.428498778
25,10001875.175487014
26,10002013.234306568
27,10002147.286223166
28,10002282.465049386
29,10002415.124251515
30,10002545.255490204
31,10002677.405581346
32,10002805.901082017
33,10002937.755629156
34,10003066.942868514
35,10003193.585747179
36,10003322.259358503
37,10003444.013206514
38,10003562.9786588
39,10003684.276182268
40,10003808.256344482
41,10003930.002019756
42,10004044.959945688
43,10004156.739598975
44,10004270.306198929
45,10004472.541719262
46,10004674.370267397
47,10004873.369219132
48,10005070.669883575
49,10005264.119465621
50,10005459.076756552
51,10005652.670495572
52,10005843.807978854
53,10006036.634449506
54,10006235.635758523
55,10006434.656535726
56,10006634.989833424
57,10006832.803399324
58,10007028.438607693
59,10007223.40984595
60,10007421.427026639
61,10007617.236680511
62,10007806.008639734
