,0
0,10068663.159803757
1,10068588.015455758
2,10068650.500243757
3,10068715.938384758
4,10068555.314640807
5,10068836.73822651
6,10068888.773582008
7,10068979.345904443
8,10068964.799492612
9,10069128.297158176
10,10069092.5848165
11,10069157.780317867
12,10069200.308255734
13,10069253.080325102
14,10069330.505221104
15,10069405.958208105
16,10069550.748692775
17,10069740.52292456
18,10069959.680971973
19,10070208.790840946
20,10070344.835609995
21,10070475.82770828
22,10070612.94320483
23,10070764.385545088
24,10070894.72554832
25,10071061.424400318
26,10071231.745580446
27,10071387.734529449
28,10071539.28732145
29,10071729.549915185
30,10071886.85309496
31,10072035.721944712
32,10072178.339799428
33,10072337.622346614
34,10072509.511002613
35,10072672.217006616
36,10072819.724764615
37,10072970.594770616
38,10073106.808480056
39,10073242.853847107
40,10073404.357737271
41,10073539.410056457
42,10073661.907779457
43,10073816.251705457
44,10073968.456236456
45,10074111.16489768
46,10074265.096452875
47,10074482.58910085
48,10074626.89216585
49,10074737.839823851
50,10074952.848700969
51,10075021.481538087
52,10075257.067134293
53,10075491.8925291
54,10075735.841972101
55,10075978.0369851
56,10076146.6462821
57,10076368.167638041
58,10076583.929929959
59,10076745.37856696
60,10076934.166808961
61,10077118.252124785
62,10077323.178491095
