,0
0,9947649.942345357
1,9947537.509649549
2,9947537.509649549
3,9947535.30371792
4,9947535.30371792
5,9947519.349338789
6,9947519.349338789
7,9947498.813431067
8,9947498.813431067
9,9947473.72400825
10,9947473.72400825
11,9947440.561422994
12,9947439.497168032
13,9947406.211122481
14,9947400.677631173
15,9947387.73804871
16,9947374.03321785
17,9947358.194316112
18,9947341.173941728
19,9947322.14356498
20,9947297.833605409
21,9947271.200213661
22,9947242.82477155
23,9947212.543909596
24,9947176.564954907
25,9947138.405389668
26,9947098.108950047
27,9947056.847953362
28,9947013.515436621
29,9946964.380016884
30,9945912.164913569
31,9944857.538061783
32,9943811.182753114
33,9942764.825586995
34,9941733.521557499
35,9940707.25730345
36,9939668.355720695
37,9938626.083042478
38,9937581.93588643
39,9936543.824801022
40,9935512.65897926
41,9934477.03613971
42,9933441.103709323
43,9932425.082292058
44,9931412.381604077
45,9930399.555964978
46,9929381.435057959
47,9928366.612030122
48,9927350.873485826
49,9926332.075226834
50,9925306.909553258
51,9924281.132255053
52,9923255.848116405
53,9922234.926344855
54,9921216.192952272
55,9920198.354106147
56,9919183.845457027
57,9918180.145759229
58,9917169.909331994
59,9916152.736980056
60,9915134.39642082
61,9914113.038834047
62,9913098.405325886
