,0
0,9980835.599062765
1,9977453.01727911
2,9977599.44655611
3,9977700.170901882
4,9977849.902085258
5,9977994.82923226
6,9978138.10188326
7,9978283.887652261
8,9978427.38064726
9,9978564.604583262
10,9978701.161165262
11,9978837.135004262
12,9978972.836729262
13,9978974.652778126
14,9978078.400323205
15,9978212.481968205
16,9978345.614554582
17,9978497.628581583
18,9978652.777034584
19,9978500.705524385
20,9978652.494069384
21,9978811.813835386
22,9978960.042402385
23,9979111.397685384
24,9979267.786358383
25,9979426.707684383
26,9979588.556117384
27,9979687.65984527
28,9979843.423606265
29,9980003.433913266
30,9980159.934876267
31,9979301.168358266
32,9978595.43477939
33,9978837.090599392
34,9978991.559689391
35,9979143.70341339
36,9979292.80828039
37,9978408.038458388
38,9978585.316519165
39,9978788.381654706
40,9978924.353299737
41,9979068.792361738
42,9979228.218517931
43,9979373.936258402
44,9979517.629361402
45,9979254.943100398
46,9979399.752214398
47,9979545.459955398
48,9979689.534277398
49,9978930.905889302
50,9979075.723302301
51,9979220.347846301
52,9979237.321733236
53,9979384.311410235
54,9979539.945575235
55,9979689.132714236
56,9979834.738187235
57,9979983.599393236
58,9980131.730642233
59,9980282.463031232
60,9980444.044404047
61,9980592.306827078
62,9980786.3259167
