,0
0,107.13992199674249
1,448.7601290009916
2,276.4584180004895
3,408.5266719982028
4,91.3407047111541
5,487.00208539515734
6,34.56516448408365
7,527.7629674281925
8,-168.17313681542873
9,285.02172600105405
10,289.0109890010208
11,281.8236149996519
12,271.68849899992347
13,107.75476300157607
14,113.58260099776089
15,85.21958100236952
16,333.61620499938726
17,-235.7353770006448
18,366.84158481284976
19,-72.95565256662667
20,329.27878746017814
21,279.9778407420963
22,293.33649328909814
23,240.94343100115657
24,460.2912879996002
25,-73.92542000114918
26,165.40815029852092
27,463.8970823921263
28,-72.09286900050938
29,244.77561500109732
30,-38.110983999446034
31,356.07444400154054
32,505.26353627443314
33,240.47659849189222
34,-37.59975117444992
35,126.57776938006282
36,47.39473921060562
37,270.02287768386304
38,293.86424700170755
39,291.94538299925625
40,134.01736500300467
41,805.1992160007358
42,40.03530699759722
43,195.39395799860358
44,344.8175540007651
45,341.3002090007067
46,338.7633100003004
47,349.47403280995786
48,331.4496680740267
49,265.2526002936065
50,269.6631867531687
51,-8.753874691203237
52,587.2884490005672
53,10.323610998690128
54,46.393430868163705
55,444.08570545725524
56,-11.574149714782834
57,101.67333264276385
58,322.94718712195754
59,137.11728299967945
60,328.7062680013478
61,318.57178900018334
