,0
0,-1086.7646789997816
1,0.0
2,0.0
3,0.0
4,96.45626199990511
5,-1080.508527001366
6,-1070.3763069994748
7,-1066.6055399999022
8,-1070.582513000816
9,-1069.7216529995203
10,0.0
11,-1124.0987441968173
12,-53.84529727511108
13,-1073.5892924554646
14,-397.364403270185
15,-1077.055980000645
16,-1075.4383639991283
17,0.0
18,0.0
19,-1079.681602999568
20,-1180.4679214153439
21,-8.904391346499324
22,-507.75897880643606
23,0.0
24,-1100.0727779679
25,-0.017523806542158127
26,-59.871550999581814
27,-1.0267650000751019
28,0.0
29,0.0
30,0.0
31,-1076.4703950006515
32,-1069.6035350002348
33,-1064.0139509998262
34,-1060.7817219998688
35,-1070.33526599966
36,0.0
37,-1075.679604999721
38,0.0
39,0.0
40,0.0
41,-1065.1911270003766
42,91.55622399970889
43,-1046.409605000168
44,0.0
45,-829.6966900695115
46,0.0
47,0.0
48,-1054.9679140001535
49,-1062.0129519999027
50,0.0
51,-1060.11505600065
52,-1051.7827320005745
53,0.0
54,0.0
55,-1046.08303800039
56,-1035.7677330002189
57,-1041.4183779992163
58,-1049.744696000591
59,-981.2012210004032
60,-981.8148340005428
61,-977.1611850000918
