,0
0,9920682.724603834
1,9918462.415494181
2,9918578.239328545
3,9918699.734953498
4,9918845.017207872
5,9918989.76521089
6,9919133.950029736
7,9919280.943807991
8,9919428.65429934
9,9919573.30322134
10,9919716.34344169
11,9919855.60554055
12,9919992.677576791
13,9920131.397696797
14,9920275.61007106
15,9920424.167024372
16,9920575.561696589
17,9920722.580620743
18,9920872.46457929
19,9921023.533604734
20,9921177.68478556
21,9921322.71399057
22,9921455.543498876
23,9921603.227845926
24,9921752.759607123
25,9921902.788646197
26,9922045.31394358
27,9922187.072146676
28,9922328.174462486
29,9922473.455065437
30,9922619.831632158
31,9922761.309019377
32,9922896.685964473
33,9923033.356366474
34,9923168.910299271
35,9923306.185107457
36,9923446.120402355
37,9923579.572277397
38,9923718.150347864
39,9923851.293916937
40,9923980.35672719
41,9924117.799661875
42,9924256.985678753
43,9924397.671196267
44,9924531.486913431
45,9924663.390333267
46,9924797.92363949
47,9924936.692609603
48,9925072.122798948
49,9925205.070188286
50,9925341.628501048
51,9925476.214876845
52,9925611.164795926
53,9925744.966861624
54,9925878.694715071
55,9926015.013094697
56,9926152.3675583
57,9926285.163302707
58,9926413.374133717
59,9926557.719603874
60,9926697.148731263
61,9926836.272763956
62,9926978.16630888
