,0
0,249.0930477436632
1,331.3769076168537
2,345.72989075258374
3,154.9444470014423
4,344.65018799714744
5,168.7906760480255
6,153.83798830397427
7,393.054289476946
8,-890.6413568966091
9,-895.8890576977283
10,382.0184295810759
11,-26.57265840470791
12,-855.2652367502451
13,-614.1386496126652
14,391.34407727606595
15,163.2692265957594
16,167.78379310667515
17,160.15623824298382
18,188.89513060823083
19,328.11960409395397
20,-706.080452028662
21,-432.2401018347591
22,13.01063652150333
23,-660.6764158047736
24,-173.87358235381544
25,132.86879257671535
26,-875.7149298842996
27,-368.3006511833519
28,369.59792699851096
29,-693.8891879990697
30,-661.2038219999522
31,-451.5913779269904
32,366.3649057075381
33,-121.0557405333966
34,227.78133167140186
35,365.5248601902276
36,219.79612939246
37,-623.8394903372973
38,-964.7112203296274
39,-459.4499317891896
40,102.39402456954122
41,238.9036084152758
42,397.6081321462989
43,382.10492864251137
44,-884.7930809874088
45,-778.9597414955497
46,-1021.7449834011495
47,388.99283999949694
48,-694.1087308507413
49,-683.8597587645054
50,-615.7767050862312
51,-697.7807206623256
52,629.523676795885
53,211.3122408054769
54,203.39619988016784
55,387.17128990776837
56,227.50592995621264
57,154.0184868965298
58,-564.3152185454965
59,257.02553433552384
60,284.4137939810753
61,-610.6937969103456
