,0
0,68.68414262123406
1,13.707079201936722
2,-150.89622454717755
3,-908.5750396270305
4,-90.05104042217135
5,-139.1805813461542
6,179.2466434519738
7,253.66350149549544
8,110.24413762614131
9,86.51060565561056
10,35.44086009822786
11,-218.65637786500156
12,-81.5024378541857
13,387.8409205675125
14,56.26192792318761
15,55.557396503165364
16,58.72292617149651
17,60.884447798132896
18,59.41070202551782
19,56.853308944031596
20,53.30207889340818
21,55.4430028218776
22,50.944580007344484
23,53.58156141452491
24,51.834773391485214
25,52.29242552816868
26,51.194789884611964
27,51.052117481827736
28,47.0347536765039
29,46.44273433461785
30,59.7724834959954
31,60.98697218298912
32,55.96369201131165
33,52.40491830743849
34,52.55480333790183
35,48.574185870587826
36,48.70704406872392
37,47.12296072021127
38,41.783923245966434
39,40.67937361635268
40,42.146125150844455
41,43.870524760335684
42,47.50754285790026
43,44.56372716650367
44,44.58415841497481
45,54.1848051212728
46,52.27487673051655
47,52.33824077062309
48,50.34427262842655
49,49.360785560682416
50,51.586598847061396
51,50.94503655657172
52,41.88617902994156
53,41.76094296388328
54,44.25369858928025
55,45.350898334756494
56,45.0715462192893
57,48.16204066760838
58,49.84793199412525
59,48.610949179157615
60,46.44806574098766
61,46.66295424476266
