,0
0,10009430.655223932
1,10006308.005554818
2,10006307.909274539
3,10006283.004091157
4,10005609.828865178
5,10005609.828865178
6,10004566.349786617
7,10003221.33307543
8,10001237.64694713
9,10001219.338696575
10,10001371.558589162
11,10001625.81121023
12,10001050.64464673
13,10000223.202332024
14,10000222.989572098
15,9999227.701278098
16,9998176.40918041
17,9997458.626793994
18,9997494.088825105
19,9997232.039758716
20,9997214.23019002
21,9997213.968537187
22,9996821.777280414
23,9995742.797180014
24,9993678.916342176
25,9991766.526169168
26,9990728.692575479
27,9989685.853888294
28,9988158.310613096
29,9987231.75839306
30,9986906.35972513
31,9987238.351653336
32,9986752.875681384
33,9985671.682696383
34,9983652.913816383
35,9983652.913816383
36,9984051.73089308
37,9984872.475584935
38,9984784.179707516
39,9984784.179707516
40,9984884.546173152
41,9984883.307773685
42,9984086.064671192
43,9983326.906945797
44,9982313.934945798
45,9982924.517964195
46,9981891.663634168
47,9981832.575192954
48,9980862.163138416
49,9980997.663794067
50,9980310.571272539
51,9979297.104272539
52,9979297.104272539
53,9979155.231719056
54,9978712.43961345
55,9978046.280745868
56,9978045.576640904
57,9977685.171899721
58,9977341.521795807
59,9977340.846156912
60,9977342.024103912
61,9976320.774103912
62,9976144.801853938
