,0
0,10044831.637992598
1,10042623.358253036
2,10042715.761935513
3,10042809.150798354
4,10042900.589040231
5,10042988.187008632
6,10043081.064014453
7,10043173.436502859
8,10043267.322514312
9,10043354.913013095
10,10043444.521515315
11,10043532.823664628
12,10043614.425192636
13,10043702.28870777
14,10043794.40052652
15,10043889.299940974
16,10043982.405011257
17,10044066.717466012
18,10044152.08309802
19,10044238.023484025
20,10044396.85343947
21,10044561.467281476
22,10044732.337434925
23,10044902.173135849
24,10045070.158282354
25,10045241.80881237
26,10045416.50800108
27,10045590.439361645
28,10045761.19088855
29,10045932.221641064
30,10046103.77345183
31,10046266.74263102
32,10046432.078298023
33,10046606.208048055
34,10046777.346615726
35,10046947.21977559
36,10047110.030533154
37,10047276.595673041
38,10047451.959529048
39,10047629.640351111
40,10047799.959012572
41,10047977.619786328
42,10048155.179565618
43,10048325.25828818
44,10048497.330694268
45,10048640.733239213
46,10048786.877447609
47,10048933.998175161
48,10049082.182686266
49,10049231.5621625
50,10049382.20750363
51,10049526.23635914
52,10049677.271720612
53,10049825.397032015
54,10049967.492696097
55,10050108.325291697
56,10050250.226329688
57,10050392.173814975
58,10050535.354043743
59,10050681.850855725
60,10050825.389964368
61,10050968.382426517
62,10051114.600748694
