,0
0,9990646.543762622
1,9988304.265454622
2,9989692.721125623
3,9989690.238247624
4,9988941.989603506
5,9988900.304658677
6,9990193.793483602
7,9989513.993572991
8,9989395.241132082
9,9989541.897286702
10,9990935.006373702
11,9989801.5393247
12,9991200.6093667
13,9990165.394126114
14,9991564.512802675
15,9990826.468294086
16,9990697.880450057
17,9990961.272449713
18,9991454.464888863
19,9992530.014046034
20,9992262.671093645
21,9991639.356300015
22,9991860.219235621
23,9992834.38945282
24,9993153.601528827
25,9992133.759570424
26,9992355.41355503
27,9993748.845176686
28,9992715.785196925
29,9992977.463584354
30,9994375.574502353
31,9994288.088335002
32,9993318.0097397
33,9993525.921089679
34,9994036.169426313
35,9994852.809283946
36,9994955.532765437
37,9993919.874604806
38,9994827.66344215
39,9995404.978705117
40,9993895.396590028
41,9995737.031748872
42,9994865.880618032
43,9995479.145784583
44,9995949.912244482
45,9993736.494611371
46,9994909.895575318
47,9993859.690899858
48,9995075.481657635
49,9995456.655275924
50,9996064.152128851
51,9996069.787259253
52,9996075.075047253
53,9995180.378597941
54,9996133.251247728
55,9995009.908684872
56,9995123.040112222
57,9996130.735592343
58,9995144.289899983
59,9995203.316866549
60,9996178.278727805
61,9996405.916173175
62,9995276.790468149
