,0
0,9939566.11214549
1,9937570.790512713
2,9937911.170582911
3,9938253.71142807
4,9938595.222287355
5,9938939.07774157
6,9939272.13879188
7,9939610.880767878
8,9939962.518294584
9,9940354.14739486
10,9940748.30137138
11,9941147.301387724
12,9941547.176361445
13,9941945.460872063
14,9942351.618981184
15,9942758.362353865
16,9943167.590813491
17,9943577.778603213
18,9943900.15343839
19,9944230.984218946
20,9944569.365218792
21,9944919.509974923
22,9945258.8554786
23,9945591.978013087
24,9945923.13376103
25,9946250.326752804
26,9946573.455862591
27,9946898.211112387
28,9947226.042589795
29,9947570.3450209
30,9947917.363022206
31,9948261.297086587
32,9948608.494259931
33,9948950.293291433
34,9949281.991744127
35,9949618.69213015
36,9949962.795036197
37,9950310.362626811
38,9950657.649394657
39,9951000.554228699
40,9951340.01485352
41,9951683.64635872
42,9952022.204410162
43,9952358.622213073
44,9952687.824444452
45,9953010.974409182
46,9953338.933428328
47,9953662.120603204
48,9953983.617431577
49,9954322.725685708
50,9954654.539866278
51,9954993.757041851
52,9955330.861309333
53,9955667.911647812
54,9956018.562063947
55,9956361.72014178
56,9956705.772102049
57,9956978.81984489
58,9957276.01048012
59,9957573.036212891
60,9957856.88954283
61,9958142.463101009
62,9958437.283486947
