,0
0,359.7873071655631
1,340.3800701983273
2,342.54084515944123
3,341.51085928454995
4,343.8554542157799
5,333.0610503088683
6,338.74197599850595
7,351.6375267058611
8,391.62910027615726
9,394.15397652052343
10,399.00001634284854
11,399.87497372180223
12,398.2845106180757
13,406.1581091210246
14,406.74337268061936
15,409.22845962643623
16,410.18778972141445
17,322.3748351763934
18,330.83078055642545
19,338.38099984638393
20,350.14475613087416
21,339.3455036766827
22,333.1225344873965
23,331.1557479426265
24,327.1929917745292
25,323.1291097868234
26,324.75524979643524
27,327.83147740736604
28,344.30243110470474
29,347.01800130680203
30,343.93406438082457
31,347.1971733439714
32,341.7990315016359
33,331.69845269434154
34,336.7003860231489
35,344.10290604643524
36,347.5675906147808
37,347.2867678459734
38,342.90483404137194
39,339.4606248214841
40,343.6315051987767
41,338.55805144272745
42,336.4178029112518
43,329.20223137922585
44,323.149964729324
45,327.95901914685965
46,323.1871748752892
47,321.49682837352157
48,339.1082541309297
49,331.81418056972325
50,339.2171755731106
51,337.1042674817145
52,337.05033847875893
53,350.65041613578796
54,343.1580778323114
55,344.0519602689892
56,273.0477428417653
57,297.1906352303922
58,297.0257327705622
59,283.8533299379051
60,285.57355817966163
61,294.8203859385103
