,0
0,9830356.345903562
1,9830356.345903562
2,9830356.345903562
3,9830269.911119562
4,9830490.868119562
5,9830489.628709562
6,9830489.628709562
7,9830489.628709562
8,9830489.628709562
9,9830489.628709562
10,9830489.628709562
11,9830489.628709562
12,9830489.628709562
13,9830489.628709562
14,9830489.628709562
15,9830489.628709562
16,9830489.628709562
17,9830437.35081876
18,9830580.217886623
19,9830579.398564398
20,9830579.398564398
21,9830579.398564398
22,9830579.398564398
23,9830579.398564398
24,9830579.398564398
25,9830579.398564398
26,9830579.398564398
27,9830579.398564398
28,9830579.398564398
29,9830557.234508807
30,9830616.714962106
31,9830534.798277488
32,9830742.92027749
33,9830741.657206489
34,9830741.657206489
35,9830741.657206489
36,9830741.657206489
37,9830741.657206489
38,9830741.657206489
39,9830741.657206489
40,9830741.657206489
41,9830741.657206489
42,9830741.657206489
43,9830741.657206489
44,9830741.657206489
45,9830741.657206489
46,9830741.657206489
47,9830741.657206489
48,9830664.467352489
49,9830883.48435249
50,9830882.22355349
51,9830882.22355349
52,9830882.22355349
53,9830882.22355349
54,9830882.22355349
55,9830882.22355349
56,9830882.22355349
57,9830882.22355349
58,9830882.22355349
59,9830882.22355349
60,9830882.22355349
61,9830882.22355349
62,9830882.22355349
