,0
0,487.8916255570948
1,485.43101504445076
2,552.9251745063812
3,586.2265418339521
4,555.835770079866
5,616.6671004462987
6,624.3537810109556
7,603.1295709777623
8,586.8207878600806
9,610.5134258046746
10,493.9335307572037
11,480.40294682234526
12,496.54286289960146
13,499.58674023114145
14,497.38635033369064
15,507.68231844343245
16,462.28696287609637
17,452.38335190340877
18,463.9156440924853
19,406.60582792572677
20,437.49296417087317
21,465.96035446226597
22,487.5532425418496
23,461.4726251102984
24,429.49643385224044
25,452.14144717901945
26,451.978298895061
27,448.87675744108856
28,445.1466635186225
29,452.59572213329375
30,469.1544796284288
31,460.8311684541404
32,470.78802243992686
33,465.04788168892264
34,447.74130188673735
35,462.29769299924374
36,461.5552076753229
37,451.98123999126256
38,471.78040787018836
39,457.2822111621499
40,464.14066933467984
41,477.1004944201559
42,469.77756291255355
43,465.2062371429056
44,456.201079858467
45,465.94966397434473
46,473.6587051935494
47,479.5006116963923
48,476.9132212791592
49,392.88221263699234
50,375.21668298728764
51,385.0361619759351
52,386.36705605499446
53,389.46526711061597
54,390.05917885527015
55,401.1198667474091
56,406.77333246171474
57,403.192165331915
58,413.6508221998811
59,413.1863356102258
60,412.1058750022203
61,393.1336362492293
