,0
0,10018491.06599171
1,10012454.824798152
2,10012884.26246611
3,10013130.639946934
4,10013488.656936051
5,10013712.725283863
6,10013867.920375314
7,10014220.7121438
8,10014453.434000328
9,10014816.289461493
10,10014103.213844495
11,10014378.809729397
12,10013792.45781694
13,10014158.979533061
14,10014198.45656545
15,10013379.530429155
16,10013628.866483806
17,10013172.89997054
18,10013421.219999028
19,10012684.587434543
20,10012148.65415304
21,10012570.413015185
22,10011767.266892333
23,10012121.0627645
24,10011302.582272995
25,10010672.432778273
26,10010266.795448413
27,10010509.63575482
28,10010653.696666632
29,10011145.341128552
30,10010908.047353618
31,10010049.642691867
32,10010596.934787383
33,10009983.918680182
34,10009234.151846476
35,10008280.278552864
36,10008596.8754847
37,10007822.776919406
38,10008037.092304593
39,10008272.516316028
40,10008572.57803332
41,10008059.725053268
42,10007931.267448694
43,10008407.984403305
44,10008163.744626138
45,10007137.370054286
46,10007486.56944311
47,10007495.250715876
48,10007992.74473593
49,10007623.495929021
50,10008031.807529453
51,10008152.337488651
52,10008483.871577412
53,10008944.53179762
54,10007907.259472212
55,10007467.385512097
56,10006519.95991647
57,10006843.22890249
58,10006036.441664537
59,10005341.706466611
60,10005561.389686696
61,10005989.6933822
62,10005290.838131275
