,0
0,10074825.30859365
1,10073213.466378145
2,10073617.631325144
3,10074012.025959143
4,10074410.249713143
5,10074781.039451145
6,10075175.636415144
7,10075601.750428144
8,10076000.988324143
9,10076396.735653143
10,10076797.214188144
11,10077206.506085144
12,10077617.513008142
13,10078024.793738144
14,10078428.253118142
15,10078841.523663145
16,10079262.860769143
17,10079695.080320142
18,10080132.834374143
19,10080553.254340142
20,10081014.702961141
21,10081476.19904714
22,10081919.267870141
23,10082354.809658138
24,10082810.939696139
25,10083280.113157136
26,10083745.915174136
27,10084215.935216134
28,10084694.845991137
29,10085188.818455135
30,10085681.333029134
31,10086203.910208136
32,10086744.123447135
33,10087248.098958135
34,10087762.488045134
35,10088254.69126713
36,10088769.22627413
37,10089280.51570413
38,10089761.747118132
39,10090262.488104133
40,10090724.643853132
41,10091204.310328132
42,10091686.516300132
43,10092133.880033134
44,10092575.951307135
45,10093043.140336134
46,10093529.865386134
47,10094018.834356135
48,10094496.189138135
49,10094974.878656136
50,10095475.843289135
51,10095945.805981137
52,10096431.018058136
53,10096876.429127136
54,10097386.945262136
55,10097908.749306135
56,10098404.484997137
57,10098914.779632136
58,10099406.773016138
59,10099893.219801137
60,10100384.35550011
61,10100879.275557376
62,10101337.35006424
