,0
0,9830028.194954447
1,9830028.194954447
2,9830028.194954447
3,9830028.194954447
4,9830028.194954447
5,9830028.194954447
6,9830028.194954447
7,9830028.194954447
8,9830028.194954447
9,9830028.194954447
10,9830028.194954447
11,9830028.194954447
12,9830028.194954447
13,9830028.194954447
14,9830028.194954447
15,9830028.194954447
16,9830028.194954447
17,9830028.194954447
18,9830028.194954447
19,9830028.194954447
20,9829937.866931448
21,9829954.33240907
22,9829954.234409956
23,9829954.234409956
24,9829954.234409956
25,9829954.234409956
26,9829954.234409956
27,9829954.234409956
28,9829954.234409956
29,9829954.234409956
30,9829954.234409956
31,9829954.234409956
32,9829954.234409956
33,9829954.234409956
34,9829954.234409956
35,9829954.234409956
36,9829901.172896948
37,9829967.884198442
38,9829967.202775674
39,9829860.966580674
40,9829963.440580674
41,9829962.207912674
42,9829962.207912674
43,9829962.207912674
44,9829962.207912674
45,9829962.207912674
46,9829962.207912674
47,9829962.207912674
48,9829962.207912674
49,9829962.207912674
50,9829962.207912674
51,9829962.207912674
52,9829962.207912674
53,9829962.207912674
54,9829962.207912674
55,9829962.207912674
56,9829962.207912674
57,9829962.207912674
58,9829962.207912674
59,9829962.207912674
60,9828799.508374674
61,9828799.508374674
62,9828799.508374674
