,0
0,10016912.598785194
1,10010314.217868222
2,10010313.121183222
3,10010481.193457222
4,10010639.860257514
5,10010820.13573263
6,10010819.04227563
7,10010819.04227563
8,10011003.846453631
9,10011173.485773632
10,10011339.414561633
11,10011493.819157632
12,10011492.702654632
13,10011658.474339632
14,10011836.373645632
15,10011999.588045632
16,10012166.681503633
17,10012165.557068633
18,10012327.671633633
19,10012326.551126633
20,10012326.551126633
21,10012386.138145067
22,10012385.719069974
23,10012555.866305217
24,10012724.36125254
25,10012897.408523541
26,10013047.465892542
27,10013173.479263479
28,10013172.615886226
29,10013378.804863228
30,10013532.677241227
31,10013680.420436228
32,10013843.009793228
33,10013963.130029274
34,10014096.702074789
35,10014228.55755616
36,10014367.390283847
37,10014539.96215744
38,10014538.87627544
39,10014718.64564344
40,10014872.262722015
41,10015032.955234384
42,10015220.596841473
43,10015369.495288298
44,10015554.714218553
45,10015644.339998214
46,10015828.264515858
47,10015981.322769353
48,10015980.434875887
49,10016172.063477887
50,10016355.233362887
51,10016534.455499887
52,10016693.065912887
53,10016846.622771887
54,10016845.517522886
55,10017018.957030887
56,10017188.144533888
57,10017358.150208889
58,10017525.212926889
59,10017598.32036698
60,10017771.445692597
61,10017770.337156598
62,10018031.564220827
