,0
0,9995401.925513288
1,9994345.242886288
2,9994488.342057288
3,9994634.272272287
4,9995804.965427957
5,9994783.778471926
6,9994932.788934696
7,9994986.927970264
8,9995129.777989134
9,9995269.553079136
10,9995454.839090707
11,9995545.505474249
12,9995299.932246141
13,9995438.0048456
14,9995572.2585646
15,9995710.3796656
16,9995846.348827599
17,9996049.746397112
18,9996113.277760644
19,9996251.956183672
20,9996218.929405808
21,9996848.260221023
22,9997511.10410685
23,9996425.763450535
24,9996560.022459535
25,9996693.061935535
26,9996816.94070796
27,9996949.239953643
28,9997083.663866641
29,9997222.321814641
30,9997359.14291864
31,9998505.54568464
32,9998640.82742564
33,9998780.853460642
34,9998917.76974564
35,9999056.623127643
36,9999189.966999643
37,9999366.273167942
38,9999405.232069653
39,9999563.845950253
40,9999640.367639247
41,9999775.397664336
42,9999912.772269335
43,10000090.956825975
44,10000123.123417042
45,10000267.377155814
46,10000416.950074814
47,10000556.939511813
48,10000713.476076078
49,10000810.811340759
50,10001003.522400236
51,10000989.829820694
52,10001128.939845696
53,10001261.241221696
54,10001400.193743696
55,10001541.054420697
56,10001677.850188695
57,10001821.957495695
58,10001958.142147694
59,10002097.426786695
60,10002236.754492695
61,10002371.702660695
62,10002511.478799695
