last_state
10026481.748804893
0.9023220000000001
0.9314589999999999
0.0
0.983719
0.959011
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.807706
0.9033289999999999
0.0
0.7455970000000001
0.0
0.0
0.0
0.863522
0.600252
0.760497
0.74217
0.990989
0.797449
0.716509
0.766531
0.642779
0.649408
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1000.0
0.0
0.0
0.0
0.0
0.0
0.0
11.85
11.206
0.0
10.146
10.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.554
12.269
0.0
12.805
0.0
0.0
0.0
12.386
12.789
12.784
12.76
11.807
12.633
12.773
12.957
12.828
0.894055
0.8992319999999999
0.0
0.907886
0.9049769999999999
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7245950000000001
0.818213
0.0
0.699935
0.0
0.0
0.0
0.8527939999999999
0.58353
0.7566330000000001
0.670379
0.969383
0.764598
0.701232
0.7421599999999999
0.579983
0.9178082191780823
0.6684931506849315
0.0
0.1698630136986301
0.4191780821917809
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.168811206885207
2.765464045372291
0.0
5.99983765459725
0.0
0.0
0.0
3.456896284905444
8.054215178825629
5.9160374472285
6.697857293340435
1.710196572021855
4.023456393163745
6.34759184291927
8.012582855620566
8.137127386824544
0.8205706027519735
0.601130470194892
0.0
0.1542162345419989
0.3793466807165438
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.703832122257057
2.463248132050959
0.0
5.31876925189242
0.0
0.0
0.0
3.075913623498873
7.14095805337899
5.245458085569318
5.939923105126318
1.529597048504883
3.572182569197079
5.628645015135953
7.093480577229005
7.21197520723982
-82057.06027519735
-60113.0470194892
0.0
-15421.62345419989
-37934.66807165438
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-370383.2122257057
-246324.8132050959
0.0
-531876.925189242
0.0
0.0
0.0
-307591.3623498873
-714095.805337899
-524545.8085569318
-593992.3105126318
-152959.7048504883
-357218.2569197079
-562864.5015135953
-709348.0577229004
-721197.520723982
1.735805531149146
1.101543670680096
0.0
0.196691687010697
0.5884012232949335
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
23.84913812096406
11.01401507020217
0.0
50.1613586394323
0.0
0.0
0.0
16.01722882302461
96.23918123134749
46.8881594250506
68.26346417757604
4.654317716497745
21.4232115069761
54.72732918262771
108.3447072279772
132.3465443394265
1.0
1.0
0.0
1.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
0.0
1.0
0.0
0.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
