,0
0,10070360.84391881
1,10067837.45324781
2,10067995.213734811
3,10068140.38131481
4,10068297.92768081
5,10068471.831422811
6,10068627.18511381
7,10068780.66817081
8,10068928.26124881
9,10069086.114318812
10,10069261.729019811
11,10069441.21063881
12,10069617.66093781
13,10069784.72178781
14,10069957.15696481
15,10070033.4472539
16,10070176.283039074
17,10070338.613871073
18,10070498.470024073
19,10070184.347819032
20,10070798.212324457
21,10070902.873807397
22,10071145.689540641
23,10071172.877472257
24,10071317.14917171
25,10071471.814916711
26,10071619.79381971
27,10071544.20568038
28,10071818.5007518
29,10071856.323174704
30,10071926.330743905
31,10071930.265781479
32,10071965.042387016
33,10072010.786640016
34,10072056.451348018
35,10072090.136601016
36,10072122.028779015
37,10072142.517890016
38,10072167.498309016
39,10072165.916398004
40,10072149.74712447
41,10072168.927890055
42,10072178.55511417
43,10072203.290637357
44,10072220.069797141
45,10071014.375896616
46,10072229.783367192
47,10071151.292710327
48,10072113.03584513
49,10071862.155883288
50,10071961.635047166
51,10071860.32903246
52,10071876.86516944
53,10071905.358362438
54,10071922.858047439
55,10071302.786771193
56,10071921.4321931
57,10071291.311883066
58,10071932.669770395
59,10071800.20688499
60,10071820.825321719
61,10071730.823378924
62,10071059.188803757
