,0
0,9865799.364231102
1,9863698.454552103
2,9863698.454552103
3,9863698.454552103
4,9863698.454552103
5,9863794.910814103
6,9862714.402287101
7,9861644.025980102
8,9860577.420440102
9,9859506.837927101
10,9858437.116274102
11,9858437.116274102
12,9857313.017529905
13,9857259.17223263
14,9856185.582940174
15,9855788.218536904
16,9854711.162556903
17,9853635.724192904
18,9853635.724192904
19,9853635.724192904
20,9852556.042589905
21,9851375.57466849
22,9851366.670277143
23,9850858.911298336
24,9850858.911298336
25,9849758.838520369
26,9849758.820996562
27,9849698.949445562
28,9849697.922680562
29,9849697.922680562
30,9849697.922680562
31,9849697.922680562
32,9848621.452285562
33,9847551.848750561
34,9846487.834799562
35,9845427.053077562
36,9844356.717811562
37,9844356.717811562
38,9843281.038206562
39,9843281.038206562
40,9843281.038206562
41,9843281.038206562
42,9842215.847079562
43,9842307.403303562
44,9841260.993698562
45,9841260.993698562
46,9840431.297008492
47,9840431.297008492
48,9840431.297008492
49,9839376.329094492
50,9838314.316142492
51,9838314.316142492
52,9837254.201086491
53,9836202.41835449
54,9836202.41835449
55,9836202.41835449
56,9835156.33531649
57,9834120.56758349
58,9833079.149205491
59,9832029.40450949
60,9831048.20328849
61,9830066.38845449
62,9829089.22726949
