,0
0,10028831.267052999
1,10027195.636303296
2,10027039.468359591
3,10026906.304432591
4,10026930.212137802
5,10026956.147649376
6,10026975.507337436
7,10026998.81195031
8,10026908.989390388
9,10026938.068576526
10,10026968.609002424
11,10026999.473790048
12,10027030.966790048
13,10027063.501822198
14,10027092.839752039
15,10027123.220544804
16,10027154.086365858
17,10027186.941372223
18,10027220.404356306
19,10027252.224191489
20,10027283.743722387
21,10027314.498778155
22,10027349.912607735
23,10027387.233296182
24,10027419.142519746
25,10027451.119666226
26,10027651.370494643
27,10027671.351395972
28,10027689.847106721
29,10027705.34069864
30,10027770.026666213
31,10027834.189784098
32,10027895.858646913
33,10027958.148396827
34,10028017.55199657
35,10028075.47384003
36,10028134.006691812
37,10028190.767393962
38,10028252.282505926
39,10028308.61746147
40,10028365.024018094
41,10028422.53218919
42,10028477.33795852
43,10028533.646085734
44,10028593.959512444
45,10028655.795349948
46,10028714.670383794
47,10028772.672400042
48,10028833.04663182
49,10028892.217692569
50,10028948.151454711
51,10029007.458346069
52,10029063.972439332
53,10029122.818255218
54,10029181.248688465
55,10029293.008219184
56,10029472.207883196
57,10029652.272133857
58,10029839.567228237
59,10030023.197184678
60,10030204.381438337
61,10030383.804656498
62,10030569.269836357
