,0
0,-693.1502626240253
1,649.1402628235519
2,3.62460845336318
3,106.76950475759804
4,-43.65816352330148
5,-219.6905923113227
6,517.9339893832803
7,79.90158377587795
8,241.69970532506704
9,44.825345722958446
10,279.83203098736703
11,327.60418999940157
12,269.36916200071573
13,134.78033499978483
14,122.00163400173187
15,140.95757300034165
16,71.01219299994409
17,115.61361400038004
18,135.9616709984839
19,163.1486710011959
20,61.539007626473904
21,-74.05794047750533
22,176.8944786041975
23,205.42163189314306
24,185.4276130013168
25,166.18095699883997
26,114.96959799900651
27,118.18478799983859
28,140.06060300022364
29,146.8465489987284
30,160.28992300108075
31,143.48860500007868
32,151.37206099927425
33,149.2970780003816
34,159.36068999953568
35,-965.4179810006171
36,1283.8455200009048
37,129.74294800125062
38,320.12328900024295
39,-79.0433009993285
40,146.8629299979657
41,-1048.0023010000587
42,818.9971401803195
43,356.26679119840264
44,258.2572619356215
45,-21.352820858359337
46,83.0121518690139
47,119.35951572842896
48,138.43815699964762
49,121.66261500120163
50,-12.473117895424366
51,277.3238098099828
52,117.76887437701225
53,127.85225536487997
54,65.65675839409232
55,133.1734788864851
56,134.60676899924874
57,119.02286300063133
58,119.5575723964721
59,119.21469089202583
60,141.16894593276083
61,123.11156399920583
