,0
0,10008315.754866784
1,10008240.610518785
2,10008303.095306784
3,10008368.533447785
4,10008426.022065785
5,10008487.318509784
6,10008553.345388783
7,10008617.615764784
8,10008685.826928785
9,10008747.591064785
10,10008801.208321786
11,10008859.253806787
12,10008923.469240787
13,10008976.388896786
14,10008137.744092604
15,10009137.175936472
16,10009309.127219068
17,10009573.271378862
18,10009745.006797712
19,10009902.832493842
20,10010038.275032843
21,10010168.03912692
22,10010305.224252762
23,10010442.284041762
24,10010579.699019548
25,10010745.542888327
26,10010916.911436087
27,10011072.841973111
28,10011224.394765113
29,10011401.720504113
30,10011547.173829116
31,10011697.161509113
32,10011839.672995115
33,10012000.077656152
34,10012171.904794483
35,10012377.95910459
36,10012438.344414007
37,10012672.926125899
38,10012800.905916544
39,10012937.517703542
40,10013091.843814543
41,10013227.301061543
42,10013356.289507542
43,10013509.531316543
44,10013661.735847542
45,10013816.512426542
46,10013897.56193395
47,10014122.141612228
48,10014273.436167385
49,10014383.572871756
50,10014565.503465753
51,10014706.321001755
52,10014867.515215907
53,10015101.888029905
54,10015345.837472906
55,10015588.032485904
56,10015756.641782904
57,10015969.233016904
58,10016182.5137723
59,10016344.400745891
60,10016533.188987892
61,10016734.84176189
62,10016912.598785194
