,0
0,10055501.169601342
1,10055422.162989343
2,10055568.73949585
3,10055680.493414562
4,10055817.305777058
5,10056026.974002056
6,10055949.007625056
7,10056083.419025058
8,10056212.884069057
9,10056330.677857056
10,10056461.145327056
11,10056583.404389057
12,10056686.032746058
13,10056808.152764058
14,10057005.259984057
15,10056941.659691056
16,10057060.839741057
17,10057173.625619056
18,10057293.746141056
19,10057408.578363055
20,10057531.778871056
21,10057664.133982057
22,10057793.803871058
23,10057895.873530058
24,10057977.831957057
25,10058082.132832056
26,10058184.506557057
27,10058296.148059057
28,10058394.642119056
29,10058495.217402056
30,10058611.285450056
31,10058712.963612057
32,10058826.559085056
33,10058930.737345057
34,10059053.034997055
35,10059165.254610058
36,10059273.276031058
37,10059287.897463623
38,10059285.95377479
39,10059293.76828332
40,10059290.96071879
41,10059287.459861789
42,10059294.607371788
43,10059360.759745788
44,10059301.161960788
45,10059292.231644789
46,10059331.171612946
47,10059292.762163686
48,10059309.399472335
49,10059296.94780683
50,10059342.593381023
51,10059313.401627425
52,10059321.273217274
53,10059370.289523438
54,10059326.382720297
55,10059330.268652547
56,10059319.649621036
57,10059319.733423477
58,10059324.080391478
59,10059316.086345477
60,10059313.365215477
61,10059314.642510477
62,10059391.294753479
