,0
0,10018781.411269814
1,10016668.887266416
2,10016705.002307164
3,10016740.826604376
4,10016778.052233174
5,10016815.887995481
6,10016853.616953356
7,10016888.77549795
8,10016925.143180452
9,10016962.96865537
10,10016999.67762502
11,10017039.798379311
12,10017081.344523847
13,10017123.268496532
14,10017162.91232417
15,10017202.588582348
16,10017240.601373728
17,10017280.255322853
18,10017319.688994594
19,10017357.425438121
20,10017395.375096515
21,10017432.747690054
22,10017470.728790265
23,10017509.027136754
24,10017546.929657582
25,10017584.091982096
26,10017622.222001009
27,10017661.993647998
28,10017703.44327879
29,10017743.955757944
30,10017783.155708961
31,10017823.73508318
32,10017863.284480628
33,10017902.334293744
34,10017941.961696034
35,10017982.038982527
36,10018022.551230947
37,10018053.778868949
38,10018084.524415638
39,10018115.943498224
40,10018146.505728949
41,10018177.463139595
42,10018208.81570705
43,10018241.4863657
44,10018276.37709479
45,10018311.083586812
46,10018349.741760574
47,10018385.592575101
48,10018422.205643987
49,10018470.41753917
50,10018518.366589367
51,10018565.377991443
52,10018613.496687056
53,10018660.802567359
54,10018706.58402356
55,10018752.851498505
56,10018798.791287059
57,10018844.724072605
58,10018889.718407419
59,10018934.852364393
60,10018981.92905352
61,10019031.787886178
62,10019009.315859646
