,0
0,-69.3215519990772
1,15.646536000072956
2,5.102318000048399
3,7.280018001794815
4,-0.26619699969887733
5,-3.9660979993641376
6,12.681196998804808
7,13.115032998844981
8,2.6822059992700815
9,11.7899489980191
10,6.287932001054287
11,6.387617999687791
12,80.99358499981463
13,85.30829099938273
14,88.29306500218809
15,85.34026299975812
16,75.61253399960697
17,88.00597800128162
18,77.66501799970865
19,81.32713099941611
20,84.64924800023437
21,78.41483200155199
22,86.44104299880564
23,84.87236100062728
24,75.62607200071216
25,86.14352799765766
26,79.22453600168228
27,76.03355499915779
28,79.226468000561
29,77.90414799936116
30,78.68119000084698
31,87.19599499925971
32,89.99154199846089
33,79.51019399985671
34,81.99637399986386
35,91.25363800115883
36,92.93216999992728
37,87.30749700032175
38,5.087269999086857
39,155.48371700011194
40,71.79262599907815
41,92.63346000015736
42,83.84921000152826
43,72.2194939982146
44,80.09753000177443
45,74.16328000091016
46,77.18747599981725
47,75.49450399912894
48,88.32188600115478
49,103.26234999857843
50,96.62150500155985
51,87.51112699881196
52,94.1662099994719
53,90.38376720994711
54,76.53398624807596
55,91.04505677707493
56,74.01893000118434
57,86.81325799971819
58,114.96137799881399
59,118.1350300014019
60,31.50764099881053
61,101.32739700190723
