,0
0,9867704.506870765
1,9864505.851393415
2,9864991.234614337
3,9865438.093476914
4,9865989.891720917
5,9866013.786952648
6,9866756.08874303
7,9867661.13761465
8,9868326.632462982
9,9868419.783785464
10,9868451.905609544
11,9868867.254936285
12,9868469.24921439
13,9868568.78309764
14,9869001.700855488
15,9869586.935950277
16,9870036.123855555
17,9869543.15332321
18,9868812.108863316
19,9869276.161623206
20,9869667.487775702
21,9870104.875985852
22,9870434.56601161
23,9870922.659447694
24,9871384.144517433
25,9871001.760436764
26,9871275.428606754
27,9871725.987344999
28,9872174.814343544
29,9871808.362318002
30,9872081.774090163
31,9872550.118112653
32,9873010.91251596
33,9872695.381816871
34,9873159.78024787
35,9873607.483395156
36,9874069.180803068
37,9874295.669133428
38,9873950.587810291
39,9874422.330085704
40,9874648.005188145
41,9874328.290220138
42,9874805.347570121
43,9875024.658510095
44,9875376.149563113
45,9875398.974721685
46,9875808.077351453
47,9875462.01659175
48,9875832.906727236
49,9876233.489602031
50,9876814.102160549
51,9877041.776014443
52,9877039.375896495
53,9877195.022959335
54,9877585.441273347
55,9877974.83822096
56,9878375.922467293
57,9878782.656707168
58,9879185.811948104
59,9879599.43098529
60,9879994.070266774
61,9880657.738646938
62,9880854.040796896
