,0
0,9994923.02513262
1,9992819.481307218
2,9992568.086797219
3,9993596.292797219
4,9993595.264591219
5,9993687.144185217
6,9992247.314422254
7,9991367.989183014
8,9993003.577520598
9,9990419.300364215
10,9989351.808842214
11,9989911.479613645
12,9991052.884152163
13,9991141.689387163
14,9989009.527839163
15,9988032.518945165
16,9989766.153952772
17,9988792.765536772
18,9988883.474290771
19,9987798.421256894
20,9987797.371382998
21,9988764.856382998
22,9986842.632304998
23,9988139.050320998
24,9988136.775196997
25,9987664.92202643
26,9987379.25984349
27,9987378.19041449
28,9987378.19041449
29,9986397.94813449
30,9984256.70604849
31,9984166.10317349
32,9984165.12183049
33,9984165.12183049
34,9983092.552332489
35,9982629.576401928
36,9982628.000446927
37,9982627.018325927
38,9981642.951241927
39,9980658.889162928
40,9979674.461718928
41,9979674.461718928
42,9979223.883559676
43,9978239.715374677
44,9977191.600435676
45,9975151.612053676
46,9975190.52782654
47,9973922.190641783
48,9973247.969402824
49,9973247.64900844
50,9973247.64900844
51,9973247.64900844
52,9972183.79355044
53,9969828.104852999
54,9970253.996144379
55,9970253.570253087
56,9971269.400607089
57,9970263.160372088
58,9969270.750954088
59,9969270.750954088
60,9969203.92481809
61,9969142.102505436
62,9969137.018511485
