,0
0,10001454.730324402
1,9999029.709772404
2,9999045.356308404
3,9999050.458626404
4,9999057.738644406
5,9999057.472447407
6,9999053.506349407
7,9999066.187546406
8,9999079.302579405
9,9999081.984785404
10,9999093.774734402
11,9999100.062666403
12,9999106.450284403
13,9999187.443869403
14,9999272.752160402
15,9999361.045225404
16,9999446.385488404
17,9999521.998022404
18,9999610.004000405
19,9999687.669018405
20,9999768.996149404
21,9999853.645397404
22,9999932.060229406
23,10000018.501272405
24,10000103.373633405
25,10000178.999705406
26,10000265.143233404
27,10000344.367769405
28,10000420.401324404
29,10000499.627792405
30,10000577.531940404
31,10000656.213130405
32,10000743.409125404
33,10000833.400667403
34,10000912.910861403
35,10000994.907235403
36,10001086.160873404
37,10001179.093043404
38,10001266.400540404
39,10001271.487810403
40,10001426.971527403
41,10001498.764153402
42,10001591.397613402
43,10001675.246823404
44,10001747.466317402
45,10001827.563847404
46,10001901.727127405
47,10001978.914603405
48,10002054.409107404
49,10002142.730993405
50,10002245.993343404
51,10002342.614848405
52,10002430.125975404
53,10002524.292185403
54,10002614.675952613
55,10002691.209938861
56,10002782.254995639
57,10002856.27392564
58,10002943.08718364
59,10003058.048561638
60,10003176.18359164
61,10003207.691232638
62,10003309.01862964
