,0
0,9977052.553987801
1,9974740.0669888
2,9974810.1866388
3,9974883.2167008
4,9974949.4674288
5,9975017.441288799
6,9975076.739926798
7,9975140.569869798
8,9975193.018242458
9,9975255.565689128
10,9975320.380396128
11,9975386.459484128
12,9975452.955227127
13,9975518.664469127
14,9975580.485520128
15,9975643.317352127
16,9975706.849722126
17,9975771.481062127
18,9975835.516942129
19,9975897.949554127
20,9975961.790399129
21,9976024.985088127
22,9976091.967857128
23,9976159.302682128
24,9976220.253625128
25,9976282.386091128
26,9976337.261755127
27,9976396.714240126
28,9976452.349654127
29,9976502.880896127
30,9976634.808630127
31,9976764.300912127
32,9976889.682904128
33,9977017.986707129
34,9977141.791393127
35,9977264.690272126
36,9977388.888537126
37,9977510.592918124
38,9977640.438353125
39,9977763.307906125
40,9977887.375247126
41,9978010.170003125
42,9978127.846126126
43,9978247.344887126
44,9978369.966713125
45,9978494.872915126
46,9978616.669426125
47,9978737.466658125
48,9978861.974866126
49,9978983.527339125
50,9979103.133248124
51,9979226.365049126
52,9979345.765936125
53,9979468.511436125
54,9979592.337239126
55,9979716.000773124
56,9979842.799302123
57,9979969.244516123
58,9980102.447333124
59,9980232.370615123
60,9980357.603625122
61,9980481.882328123
62,9980659.718177034
