,0
0,10005767.892632952
1,10003257.037634952
2,10003357.65024295
3,10003415.32676595
4,10003441.893339952
5,10003593.898092953
6,10003636.803022953
7,10003899.478180954
8,10004005.855730953
9,10004162.536608953
10,10004331.132156953
11,10004610.946970955
12,10004938.551160954
13,10005207.920322955
14,10005342.700657954
15,10005464.702291956
16,10005605.659864957
17,10005676.672057956
18,10005792.285671957
19,10005928.247342955
20,10005667.86304978
21,10005847.112452777
22,10005799.682538109
23,10006209.828770598
24,10006404.957427882
25,10006641.876276152
26,10006761.743034218
27,10006876.497097291
28,10006994.68188529
29,10007134.742488291
30,10007281.58903729
31,10006566.38730401
32,10006709.87590901
33,10006855.046146763
34,10007004.317362778
35,10007163.678052777
36,10007316.879573777
37,10007485.97009378
38,10007657.36604178
39,10007799.062443275
40,10007899.242052142
41,10007759.528465457
42,10008031.886984771
43,10008151.181903869
44,10008296.514412932
45,10008386.36578571
46,10008504.20980862
47,10008662.606592491
48,10008707.44170854
49,10008846.38592164
50,10008968.048536642
51,10009093.726254642
52,10009233.787388641
53,10009359.795681642
54,10009465.474564644
55,10009563.994840642
56,10009697.286652643
57,10009836.348021176
58,10009942.196550963
59,10010054.284153847
60,10010192.523669846
61,10010333.573044848
62,10010456.684608847
