,0
0,10012577.172366127
1,10010552.026469128
2,10010794.682187127
3,10011022.994306127
4,10011471.295968004
5,10011432.547147328
6,10011669.01384625
7,10011901.311763251
8,10012131.46868425
9,10012363.84083325
10,10012598.628833251
11,10012833.067131251
12,10013063.437607251
13,10013292.42228025
14,10013377.405461404
15,10013603.759774696
16,10013821.668119695
17,10014060.815300696
18,10014295.243600696
19,10014525.801548697
20,10014752.772069694
21,10014984.955125695
22,10015159.4517339
23,10015388.242472902
24,10015612.861225903
25,10015829.280566903
26,10016056.513005901
27,10016277.105203902
28,10016501.1336689
29,10016587.733346714
30,10016220.03689704
31,10017009.759052273
32,10016651.31278204
33,10017590.642267134
34,10017612.985909918
35,10017828.124670302
36,10018018.141441192
37,10018237.203579323
38,10018439.700960323
39,10018649.887826322
40,10018068.19134958
41,10018291.97565358
42,10019006.207754916
43,10019211.74495738
44,10019874.754545145
45,10020083.328194724
46,10020298.848503724
47,10020512.234775722
48,10019777.86668834
49,10019983.697920864
50,10021333.170599865
51,10021534.223848864
52,10021729.510377865
53,10021918.063019864
54,10022086.37435408
55,10022379.671768077
56,10022630.253623763
57,10021869.275638634
58,10022020.851359503
59,10023286.637732085
60,10023555.50926921
61,10023735.609561216
62,10023960.720430281
